siparis_id,musteri_id,musteri_adi,cinsiyet,yas,sehir,ilce,urun_id,urun_adi,kategori,marka,fiyat,adet,indirim_orani,kargo_ucreti,odeme_tipi,siparis_durumu,tarih,teslim_tarihi,toplam_harcama,musteri_puani,sadakat_seviyesi,kampanya_kodu,urun_puani,yorum_sayisi
100408,357,Ferinaz Korutürk,Kadın,28,İzmir,Bornova,5019,Bambi Hakiki Deri Bot,Ayakkabı,,1463.52,3,5,0.0,Kapıda Ödeme,Tamamlandı,26-05-2026 05:15:20,02-06-2026 19:15:20,4171.03,4.3,Silver,,4.4,71
100098,212,Behiza Akgündüz,Kadın,31,Kocaeli,İzmit,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,107.0,1,10,49.99,Kapıda Ödeme,Tamamlandı,12-06-2026 06:56:06,13-06-2026 14:56:06,146.29,4.7,Silver,MAYIS25,4.4,36
100099,21,Laika Manço,Kadın,42,Trabzon,Ortahisar,5051,Fisher-Price Aktivite Masası,Oyuncak,Fisher-Price,1280.85,2,10,0.0,Kredi Kartı,İptal,07-05-2025 11:02:19,08-05-2025 17:02:19,2305.53,4.2,Silver,,3.7,6
100100,246,melihcan yaman,Erkek,33,Denizli,Pamukkale,5025,Golden Rose Ruj,Kozmetik,Golden Rose,134.91,2,15,49.99,Kredi Kartı,Tamamlandı,12-04-2025 09:31:23,16-04-2025 01:31:23,279.34,5.0,Bronze,,4.8,128
100101,51,Çolpan Bilgin,Kadın,18,Mersin,Toroslar,5048,Lego City Polis Seti,oyuncak,Lego,1303.84,4,5,0.0,Kredi Kartı,Tamamlandı,13-01-2025 05:18:46,14-01-2025 13:18:46,4954.59,3.8,Bronze,,4.9,34
100102,297,Yelesen Akça,Erkek,39,Gaziantep,Şahinbey,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,458.86,1,10,29.99,Kredi Kartı,Tamamlandı,03-05-2026 12:17:25,07-05-2026 03:17:25,-442.96,4.3,Silver,,5.0,12
100103,379,Oluş Akçay,Kadın,39,İzmir,Bornova,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,6089.95,1,10,0.0,Kredi Kartı,İptal,08-12-2025 23:22:03,10-12-2025 15:22:03,5480.95,4.2,Gold,YAZ2026,,321
100104,25,Aytek Ergül,Erkek,37,Kayseri,Kocasinan,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,418.51,1,10,19.99,Kredi Kartı,Tamamlandı,01-08-2024 22:29:40,08-08-2024 19:29:40,396.65,3.0,Bronze,,3.6,
100105,338,Pürçek Yüksel,Kadın,,,Konak,5034,Arzum Çay Makinesi,Mutfak,Arzum,1175.82,1,5,0.0,Kredi Kartı,İade,18.06.2024 18:17:06,25-06-2024 15:17:06,1117.03,3.6,Bronze,,,53
100106,55,Atanur Sezgin,Kadın,36,Denizli,Pamukkale,5015,Nike Air Max 270,Ayakkabı,Nike,3749.51,2,15,0.0,Kredi Kartı,Tamamlandı,18-06-2025 14:46:58,23-06-2025 08:46:58,6374.17,4.1,Gold,SEPET50,2.9,0
100107,154,Dalkılıç Akar,Erkek,,Konya,Selçuklu,5041,Can Yayınları Roman Seti,Kitap & Hobi,Can Yayınları,398.33,2,0,0.0,Kredi Kartı,Tamamlandı,01-10-2025 02:02:35,07-10-2025 02:02:35,796.66,3.7,Silver,,3.6,21
100108,256,Fehmiye İhsanoğlu,Kadın,36,Samsun,Atakum,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,79667.64,5,20,,Dijital Cüzdan,Tamamlandı,10-05-2026 20:38:09,15-05-2026 04:38:09,13100.24,4.1,Bronze,YAZ2026,4.0,20
100109,144,Gülev Sakarya,Kadın,32,Trabzon,Ortahisar,5011,DeFacto Basic Tişört,GIYIM,DeFacto,212.88,,25,29.99,Kapıda Ödeme,Tamamlandı,13-07-2025 02:48:04,16-07-2025 07:48:04,189.65,4.5,Silver,,3.6,24
100110,200,Minibe Yüksel,Kadın,32,Konya,Meram,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,142.89,1,30,19.99,Kredi Kartı,İade,25-07-2024 03:33:23,29-07-2024 10:33:23,120.01,4.8,Silver,,4.4,32
100111,310,Nurmelek Tarhan,Kadın,39,Kayseri,Kocasinan,5049,Hot Wheels Araba Seti 10lu,Oyuncak,Hot Wheels,481.59,2,15,0.0,Kredi Kartı,Tamamlandı,19-12-2025 13:40:07,23-12-2025 18:40:07,818.7,4.2,Bronze,,3.4,90
100112,195,Aygönenç Mansız,Kadın,44,İstanbul,Kartal,5018,Skechers Yürüyüş Ayakkabısı,Ayakkabı,Skechers,2438.44,2,0,0.0,Kredi Kartı,Tamamlandı,12-03-2026 05:37:01,18-03-2026 17:37:01,4876.88,3.8,Silver,YAZ2026,3.9,25
100113,3,Evcimen Yüksel,Erkek,,Kocaeli,Gebze,5023,Maybelline Maskara,Kozmetik,Maybelline,256.13,,0,49.99,Kredi Kartı,Tamamlandı,23-07-2025 03:45:38,24-07-2025 05:45:38,306.12,4.0,Gold, YAZ2026 ,4.4,9
100114,307,Galip Durmuş,Erkek,37,Mersin,Toroslar,5000,Samsung Galaxy A54 128GB,Elektronik,Samsung,18459.24,1,0,0.0,Dijital Cüzdan,İptal,04-02-2025 20:49:27,10-02-2025 01:49:27,18459.24,3.4,Bronze,,3.6,36
100115,72,Okseven Çorlu,Erkek,18,Ankara,Yenimahalle,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,1631.34,1,0,0.0,Kredi Kartı,Tamamlandı,05-06-2025 09:09:50,08-06-2025 08:09:50,-1631.34,4.2,Bronze,,4.1,19
100116,316,Gülözge Şafak,Kadın,18,İstanbul,Beşiktaş,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,310.93,4,0,0.0,Havale/EFT,İptal,04-05-2025 16:01:40,08-05-2025 05:01:40,1243.72,,Platinum,,3.6,21
100117,305,Kösemen Hayrioğlu,Erkek,18,İstanbul,Maltepe,5038,Nike Pro Antrenman Tayt,Spor & Outdoor,Nike,884.18,1,0,0.0,Dijital Cüzdan,İade,26-03-2025 23:02:35,31-03-2025 17:02:35,884.18,5.0,Bronze,,4.0,14
100118,193,Üge Yüksel,Kadın,25,Ankara,Mamak,5023,Maybelline Maskara,Kozmetik,Maybelline,191.39,2,10,29.99,Havale/EFT,Tamamlandı,15-06-2026 16:48:25,21-06-2026 22:48:25,374.49,4.2,Silver,,4.4,4
100119,355,Tuğçe Şafak,Kadın,18,İstanbul,Ataşehir,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,214.91,2,0,29.99,Havale/EFT,Tamamlandı,15-08-2024 16:21:00,21-08-2024 07:21:00,459.81,5.0,Silver,,3.7,211
100120,260,Risalet Yıldırım,,35,Denizli,Merkezefendi,5034,Arzum Çay Makinesi,Mutfak,Arzum,918.38,5,10,0.0,Kapıda Ödeme,Tamamlandı,27-08-2024 03:58:55,03-09-2024 10:58:55,4132.71,4.6,Bronze,,3.2,56
100121,,Ertuncay Öcalan,Erkek,24,Adana,Seyhan,5036,Korkmaz Tencere Seti,Mutfak,Korkmaz,3281.97,2,5,0.0,Kapıda Ödeme,İade,15-08-2025 03:51:26,16-08-2025 06:51:26,6235.74,3.6,Silver,MAYIS25,4.0,18
100122,286,Ayduru Sakarya,Kadın,34,Antalya,Kepez,5014,Boyner Klasik Gömlek,Giyim,Boyner,461.44,1,15,29.99,Kredi Kartı,Tamamlandı,16-09-2024 10:45:22,20-09-2024 12:45:22,422.21,5.0,Gold,SEPET50,4.4,0
100123,179,Duracan Yorulmaz,Erkek,33,Ankara,MAMAK,5050,Barbie Rüya Evi,Oyuncak,Barbie,2768.93,1,5,0.0,Kredi Kartı,Tamamlandı,23.04.2025 02:26:44,26-04-2025 03:26:44,2630.48,3.9,Gold,,3.9,67
100124,12,Şazime Yıldırım,Kadın,34,Samsun,İlkadım,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,254.01,4,15,0.0,Kredi Kartı,Tamamlandı,05.05.2025 20:23:00,10-05-2025 10:23:00,863.63,3.2,Bronze,KARGOBEDAVA,3.7,213
100125,95,Teber Hançer,Erkek,24,İstanbul,Ataşehir,5025,Golden Rose Ruj,Kozmetik,Golden Rose,81.75,2,0,49.99,Kredi Kartı,Tamamlandı,28-12-2024 10:08:03,05-01-2025 08:08:03,213.49,3.2,Bronze,,4.8,122
100126,296,Zemzem Tarhan,Kadın,34,İstanbul,Pendik,5011,DeFacto Basic Tişört,Giyim,,156.58,1,0,49.99,Kredi Kartı,Tamamlandı,02-02-2026 14:08:59,08-02-2026 02:08:59,206.57,3.8,Gold,,3.6,20
100127,181,Zeyno Yorulmaz,Kadın,39,Samsun,İlkadım,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,652.08,3,20,0.0,Havale/EFT,Tamamlandı,17-04-2025 04:17:28,19-04-2025 13:17:28,1564.99,5.0,Bronze,HOSGELDIN15,5.0,98
100128,262,Güçlüer Çetin,Erkek,26,Ankara,Etimesgut,5008,LC Waikiki Kadın Triko Kazak,Giyim,LC Waikiki,364.96,1,5,29.99,Havale/EFT,Tamamlandı,22-10-2024 06:48:43,25-10-2024 20:48:43,376.7,4.4,Gold,,3.6,16
100129,5,Zamir Sakarya,Erkek,150,İzmir,Bornova,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,565.18,2,10,0.0,Kredi Kartı,Tamamlandı,29-05-2026 16:09:36,22-05-2026 16:09:36,2251.28,4.4,Bronze,YAZ2026,5.0,99
100130,150,Canur Yorulmaz,Kadın,42,İstanbul,Şişli,5034,Arzum Çay Makinesi,Mutfak,Arzum,1044.34,3,10,0.0,Kapıda Ödeme,Tamamlandı,06-11-2025 04:07:18,11-11-2025 07:07:18,2819.72,4.5,Bronze,MAYIS25,3.2,56
100131,278,Arifcan Öcalan,Erkek,37,Eskişehir,,5048,Lego City Polis Seti,Oyuncak,Lego,1231.39,2,30,0.0,Kredi Kartı,İptal,09-02-2025 10:50:21,11-02-2025 00:50:21,1723.95,3.9,Gold,YAZ2026,4.9,32
100132,61,Dolun Şensoy,Erkek,42,Kayseri,Melikgazi,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,743.21,2,5,0.0,Havale/EFT,Tamamlandı,17-11-2024 22:26:00,20-11-2024 04:26:00,4152.88,3.6,Gold,,4.7,10
100133,292,Seydo Akar,ERKEK,40,Ankara,Yenimahalle,5038,Nike Pro Antrenman Tayt,Spor & Outdoor,Nike,-761.63,1,10,0.0,Kredi Kartı,Tamamlandı,09-11-2025 03:28:01,11-11-2025 16:28:01,685.47,5.0,Bronze,,4.0,13
100134,336,Ünal Akar,Kadın,47,İstanbul,Üsküdar,5015,,Ayakkabı,Nike,3690.12,1,0,0.0,Kapıda Ödeme,Tamamlandı,24-10-2024 21:01:24,31-10-2024 05:01:24,3690.12,2.9,Silver,,2.9,2
100135,232,Temuçin Şafak,Erkek,26,İstanbul,Beşiktaş,5025,,Kozmetik,Golden Rose,110.94,1,25,39.99,Kredi Kartı,Tamamlandı,17-01-2026 00:05:24,24-01-2026 23:05:24,123.19,4.2,Bronze,KARGOBEDAVA,4.8,131
100136,341,Çapkan Bilge,Erkek,41,Konya,Selçuklu,5050,Barbie Rüya Evi,Oyuncak,Barbie,3194.75,1,5,0.0,Kredi Kartı,tamamlandı,18-03-2025 12:17:50,24-03-2025 06:17:50,3035.01,3.4,Silver,KARGOBEDAVA,3.9,71
100137,,Nabil Ülker,Erkek,44,Kayseri,Melikgazi,5006,Huawei MatePad 11 Tablet,Elektronik,Huawei,11066.39,3,0,-12.103346008419697,DIJITAL CÜZDAN,Tamamlandı,11-09-2025 00:01:28,15-09-2025 06:01:28,33199.17,4.0,Platinum,,4.0,29
100138,333,Nerim Mansız,Erkek,26,Ankara,Yenimahalle,5005,Lenovo IdeaPad 3 Dizüstü Bilgisayar,Elektronik,Lenovo,21254.82,1,5,0.0,Dijital Cüzdan,Tamamlandı,11-07-2025 22:46:39,15-07-2025 21:46:39,20192.08,4.2,Bronze,,3.5,30
100139,220,Çevregül Hançer,Kadın,18,Adana,Seyhan,5000,Samsung Galaxy A54 128GB,Elektronik,Samsung,18067.11,1,10,0.0,Kredi Kartı,Tamamlandı,09-06-2024 12:30:32,16-06-2024 15:30:32,16260.4,4.1,Silver,,3.6,40
100140,356,Zülbiye Dumanlı,Kadın,36,İstanbul,Beşiktaş,5014,Boyner Klasik Gömlek,Giyim,Boyner,445.77,2,0,0.0,Kredi Kartı,İptal,19-10-2024 13:56:04,22-10-2024 09:56:04,891.54,4.0,Silver,,4.4,0
100141,36,Tuğtaş Bilgin,Erkek,37,Bursa,Osmangazi,5039,Adidas Spor Çanta,Spor & Outdoor,Adidas,960.01,1,10,0.0,Havale/EFT,Tamamlandı,27-07-2025 22:25:50,03-08-2025 12:25:50,864.01,5.0,Gold,,4.0,8
100142,52,Mübetcel Karadeniz,Kadın,30,İstanbul,Beşiktaş,5037,Decathlon Kamp Çadırı,Spor & Outdoor,Decathlon,1784.01,1,5,0.0,Kapıda Ödeme,Tamamlandı,23-03-2026 03:04:02,25-03-2026 20:04:02,1694.81,3.6,Silver,,4.5,15
100143,146,Memili Ergül,Erkek,31,Kayseri,Melikgazi,5054,Fossil Kol Saati,Aksesuar,Fossil,4555.31,4,0,0.0,Havale/EFT,Tamamlandı,07-07-2025 10:45:37,13-07-2025 11:45:37,18221.24,3.8,Bronze,,4.7,13
100144,254,Özalpsan Durmuş,Erkek,27,Ankara,Keçiören,5031,Tarz Mobilya Sehpa,Ev & Yaşam,Tarz,2074.27,1,20,0.0,Kredi Kartı,Tamamlandı,21-04-2025 04:48:19,25-04-2025 22:48:19,1659.42,3.6,Silver,,4.1,18
100145,350,Nabil Ülker,Erkek,44,İstanbul,Beylikdüzü,5049,Hot Wheels Araba Seti 10lu,Oyuncak,Hot Wheels,418.25,2,0,0.0,Kredi Kartı,İade,13-07-2025 18:26:42,17-07-2025 14:26:42,836.5,4.0,Platinum,,3.4,-5
100146,217,Menişan Mansız,Kadın,31,Konya,Selçuklu,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,584.14,2,0,0.0,Kredi Kartı,tamamlandı,26-12-2024 05:39:25,31-12-2024 15:39:25,1168.28,5.5,Bronze,SEPET50,4.7,95
100147,349,Emiş Sezgin,Kadın,37,Adana,Çukurova,5044,Prima Bebek Bezi Jumbo Paket,Anne & Bebek,prima,365.62,5,0,0.0,Kredi Kartı,İade,27-09-2024 16:30:24,03-10-2024 11:30:24,1828.1,3.3,Bronze,SEPET50,3.7,134
100148,,Öktürk Zengin,Erkek,24,İstanbul,Kadıköy,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,267.84,1,150,39.99,Kredi Kartı,Tamamlandı,09-06-2026 09:26:20,11-06-2026 20:26:20,294.44,4.5,Silver,HOSGELDIN15,3.8,153
100149,16,İnsaf Aslan,Kadın,27,Ankara,Mamak,5017,Puma Smash V2,Ayakkabı,Puma,1866.7,1,25,0.0,Havale/EFT,Tamamlandı,06-11-2025 13:06:42,08-11-2025 04:06:42,1400.03,5.0,Silver,,3.8,30
100150,189,Behiza Tevetoğlu,Kadın,43,İstanbul,,5057,Eti Crax Kraker 24lü Kutu,Süpermarket,Eti,190.17,2,0,19.99,Kredi Kartı,İptal,06-02-2025 01:40:26,10-02-2025 12:40:26,400.33,9.5,Silver,INDIRIM10,4.6,49
100151,19,Fermuta Sezer,Kadın,36,BURSA,Yıldırım,5047,Mamas & Papas Bebek Bavulu,Anne & Bebek,Mamas & Papas,2324.56,1,0,0.0,dijital cüzdan,Tamamlandı,19-08-2024 20:48:32,22-08-2024 23:48:32,2324.56,2.9,Bronze,,3.7,6
100152,92,Tomurcuk İnönü,Kadın,22,İstanbul,Pendik,5002,Xiaomi Redmi Note 12,Elektronik,Xiaomi,11339.28,1,5,0.0,Kredi Kartı,İptal,02-05-2025 03:08:42,07-05-2025 17:08:42,10772.32,4.4,Bronze,INDIRIM10,5.0,123
100153,289,Minibe Şafak,Kadın,36,Mersin,Yenişehir,5029,Madame Coco Halı,Ev & Yaşam,Madame Coco,-1568.27,5,30,0.0,Kapıda Ödeme,Tamamlandı,31-04-2025 09:15:00,14-12-2025 08:55:29,5488.94,4.6,Silver,,2.8,5
100154,120,Denizalp Demirel,Erkek,26,Bursa,Yıldırım,5053,Guess Kadın Çanta,Aksesuar,Guess,3401.5,1,0,0.0,Kapıda Ödeme,Tamamlandı,15-06-2026 11:11:46,16-06-2026 17:11:46,3401.5,4.6,Silver,,4.1,13
100093,215,Metinkaya Karadeniz,Erkek,45,İzmir,,5009,Koton Erkek Slim Fit Kot Pantolon,Giyim,Koton,613.5,1,20,49.99,Havale/EFT,Tamamlandı,26-08-2024 21:08:42,28-08-2024 13:08:42,540.79,3.0,Gold,KARGOBEDAVA,5.0,3
100156,304,Mevlüdiye Ülker,Kadın,25,Antalya,Konyaaltı,5042,,Kitap & Hobi,İş Bankası Kültür Yayınları,541.05,1,0,39.99,Dijital Cüzdan,Tamamlandı,01-05-2025 11:34:48,05-05-2025 19:34:48,581.04,3.4,Silver,INDIRIM10,4.1,0
100157,300,Münezzer Mansız,Kadın,29,İstanbul,Beşiktaş,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,757.35,1,0,0.0,Kredi Kartı,Tamamlandı,06-09-2025 11:13:30,10-09-2025 19:13:30,757.35,4.3,Silver,,4.5,22
100158,81,Saydam Bilge,Erkek,23,Mersin,Toroslar,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,661.41,2,0,0.0,Kapıda Ödeme,Tamamlandı,30-05-2026 09:02:14,02-06-2026 21:02:14,1322.82,4.6,Silver,,0,106
100159,154,Dalkılıç Akar,Erkek,48,Ankara,Keçiören,5001,Apple iPhone 13 128GB,Elektronik,APPLE,42616.77,3,10,0.0,Havale/EFT,Tamamlandı,13-09-2024 05:05:22,14-09-2024 05:05:22,115065.28,3.7,Silver,INDIRIM10,4.1,56
100160,102,Güngördü Soylu,Erkek,45,Eskişehir,Tepebaşı,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,231.94,2,10,39.99,Dijital Cüzdan,Tamamlandı,06-08-2024 07:11:59,12-08-2024 21:11:59,457.48,4.7,Bronze,,3.7,204
100161,170,Altoğan Aksu,Erkek,38,İstanbul,Beylikdüzü,5003,"LG 55"" 4K Smart TV",Elektronik,LG,15755.95,2,15,0.0,Kredi Kartı,Tamamlandı,01-05-2026 15:32:03,04-05-2026 02:32:03,26785.12,3.8,Gold,INDIRIM10,3.9,247
100162,144,Gülev Sakarya,Kadın,32,İzmir,Bornova,5002,Xiaomi Redmi Note 12,Elektronik,Xiaomi,10149.37,2,10,0.0,Kredi Kartı,İptal,04-10-2025 02:13:12,05-10-2025 10:13:12,18268.87,4.5,Silver,KARGOBEDAVA,5.0,122
100163,330,Ümmet Akar,Erkek,36,Trabzon,,5040,Under Armour Koşu Tişörtü,Spor & Outdoor,Under Armour,698.52,2,0,0.0,Kredi Kartı,Tamamlandı,05-10-2025 19:49:31,13-10-2025 10:49:31,1397.04,4.0,Silver,MAYIS25,4.7,93
100164,165,Çağdan Akdeniz,Erkek,40,Ankara,Keçiören,5001,Apple iPhone 13 128GB,Elektronik,Apple,37551.02,1,20,0.0,Kapıda Ödeme,Tamamlandı,27-09-2025 19:16:33,01-10-2025 13:16:33,30040.82,4.5,Bronze,,4.1,56
100165,52,Mübetcel Karadeniz,Kadın,30,İstanbul,Şişli,5017,Puma Smash V2,Ayakkabı,Puma,1873.58,3,15,0.0,Kapıda Ödeme,İade,11-01-2026 14:08:31,14-01-2026 19:08:31,4777.63,3.6,Silver,MAYIS25,3.8,33
100166,378,İsmet Seven,Erkek,23,konya,Selçuklu,5045,Huggies Islak Mendil 12li,Anne & Bebek,Huggies,341.07,9999,10,0.0,Havale/EFT,Tamamlandı,18-10-2025 19:44:17,22-10-2025 00:44:17,1227.85,5.0,Platinum,,3.8,153
100167,29,Sevim Duran,Kadın,0,İstanbul,Şişli,5001,Apple iPhone 13 128GB,Elektronik,Apple,39211.59,1,20,0.0,Kredi Kartı,Tamamlandı,05-06-2026 06:27:40,12-06-2026 16:27:40,31369.27,3.9,Gold,INDIRIM10,4.1,63
100168,361,Kısmet Öcalan,Kadın,37,Denizli,Pamukkale,5054,Fossil Kol Saati,Aksesuar,Fossil,4042.07,1,0,0.0,Havale/EFT,Tamamlandı,22-01-2026 03:40:42,25-01-2026 12:40:42,4042.07,3.1,Silver,INDIRIM10,4.7,16
100169,328,Hasret Tarhan,Kadın,62,Kocaeli,Gebze,5011,DeFacto Basic Tişört,Giyim,DeFacto,190.72,2,20,39.99,Kredi Kartı,Tamamlandı,27-11-2024 13:46:35,01-12-2024 12:46:35,345.14,4.1,Bronze,,3.6,17
100170,91,Yelesen Eraslan,Erkek,40,Gaziantep,Şahinbey,5054,Fossil Kol Saati,Aksesuar,Fossil,4790.85,5,0,0.0,Havale/EFT,İade,17-02-2026 08:02:33,24-02-2026 02:02:33,23954.25,7,Bronze,KARGOBEDAVA,4.7,12
100171,170,Altoğan Aksu,ERKEK,38,Gaziantep,Şehitkamil,5022,Flormar Likit Fondöten,Kozmetik,Flormar,248.24,1,20,19.99,Kapıda Ödeme,Tamamlandı,17-06-2026 12:13:27,21-06-2026 12:13:27,218.58,3.8,Gold,INDIRIM10,4.3,88
100172,180,İde Korutürk,Kadın,37,İSTANBUL,Beşiktaş,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,4502.56,1,15,0.0,Dijital Cüzdan,İptal,18-10-2025 13:47:18,22-10-2025 06:47:18,3827.18,3.6,Bronze,KARGOBEDAVA,4.2,320
100173,334,Benice Ertaş,KADIN,31,Kayseri,Melikgazi,5010,Mavi Jeans Skinny Kot Pantolon,Giyim,Mavi,757.95,3,0,0.0,Kredi Kartı,Tamamlandı,16-09-2024 02:42:05,19-09-2024 07:42:05,2273.85,5.0,Silver,,4.5,23
100174,375,Münezzer Duran,Kadın,27,İstanbul,Beşiktaş,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,468.81,2,5,0.0,Kredi Kartı,İade,16-11-2024 22:06:42,21-11-2024 03:06:42,890.74,3.3,Gold,HOSGELDIN15,3.1,177
100175,98,Karaer İnönü,Erkek,35,İzmir,,5046,Chicco Bebek Arabası,Anne & Bebek,Chicco,6351.15,2,10,0.0,Kredi Kartı,Tamamlandı,08-07-2025 20:49:03,14-07-2025 11:49:03,11432.07,4.3,Silver,HOSGELDIN15,4.2,311
100176,219,Risalet Yılmaz,Erkek,51,İstanbul,Kartal,5030,Bellona Yatak Örtüsü Seti,Ev & Yaşam,Bellona,779.87,1,0,0.0,Kredi Kartı,Tamamlandı,27-09-2024 11:13:36,04-10-2024 23:13:36,779.87,3.3,Silver,,4.3,288
100177,136,Eşref Ülker,Erkek,49,İstanbul,Pendik,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,102.94,4,5,49.99,Kredi Kartı,Tamamlandı,25-02-2025 08:14:14,04-03-2025 16:14:14,441.16,3.2,Silver,,4.4,29
100178,357,Ferinaz Korutürk,Kadın,28,Adana,Seyhan,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,385.95,2,25,0.0,Havale/EFT,Tamamlandı,02-07-2025 19:01:35,07-07-2025 12:01:35,578.92,4.3,Silver,,4.1,5
100179,294,Seblâ Yılmaz,Kadın,28,Trabzon,Akçaabat,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,1255.27,4,10,0.0,Kredi Kartı,İptal,07-01-2026 22:35:00,03-01-2026 22:35:00,4518.97,3.6,Silver,,4.4,70
100180,89,Ferhan Ertaş,Kadın,34,Kocaeli,İzmit,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,742.54,1,5,49.99,Kredi Kartı,İptal,30-10-2024 21:39:54,03-11-2024 07:39:54,755.4,5.0,Bronze,,4.7,11
100181,45,Benek Tevetoğlu,Kadın,28,Ankara,Mamak,5035,Fakir Robot Süpürge,Mutfak,Fakir,4054.42,1,5,0.0,Kapıda Ödeme,Tamamlandı,01-03-2026 21:23:34,07-03-2026 10:23:34,3851.7,4.4,Bronze,INDIRIM10,4.7,40
100182,291,Barışcan Kısakürek,Erkek,37,Antalya,Muratpaşa,5059,Pınar Süt 1L 12li Koli,Süpermarket,Pınar,257.39,3,15,0.0,Kapıda Ödeme,İptal,26-07-2025 09:37:00,31-07-2025 05:37:00,656.34,3.9,Gold,,4.7,129
100183,243,Aybet Karadeniz,Kadın,25,İstanbul,,5025,Golden Rose Ruj,Kozmetik,Golden Rose,88.63,-5,10,19.99,Kredi Kartı,İptal,09-05-2026 08:38:59,11-05-2026 07:38:59,179.52,3.2,Silver,,4.8,125
100184,191,Hasret Gülen,Kadın,24,İstanbul,Bakırköy,5019,Bambi Hakiki Deri Bot,Ayakkabı,Bambi,1396.24,1,10,0.0,Kredi Kartı,İptal,16-10-2024 10:56:24,20-10-2024 20:56:24,1256.62,3.7,Silver,KARGOBEDAVA,4.4,72
100185,331,,Erkek,27,İstanbul,Beylikdüzü,5013,Pull&Bear Kapüşonlu Sweatshirt,Giyim,Pull&Bear,774.03,1,5,0.0,Kredi Kartı,Tamamlandı,28-07-2024 18:45:37,04-08-2024 23:45:37,735.33,3.8,Bronze,SEPET50,4.7,18
100186,207,,Erkek,18,İstanbul,Pendik,5056,Ülker Albeni 12li Paket,Süpermarket,Ülker,,-1,20,29.99,Kapıda Ödeme,Tamamlandı,11-09-2025 01:50:26,14-09-2025 23:50:26,91.64,4.9,Gold,HOSGELDIN15,4.2,55
100187,259,Ürfettin Akçay,Erkek,39,Ankara,Çankaya,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,153.97,1,10,29.99,Dijital Cüzdan,Tamamlandı,17-12-2025 12:44:03,20-12-2025 17:44:03,168.56,3.5,Platinum,,3.7,207
100188,353,Selmin Mansız,Kadın,18,İstanbul,Kadıköy,5024,Nivea Nemlendirici Krem,Kozmetik,Nivea,,3,-20,29.99,Kapıda Ödeme,Tamamlandı,25-04-2026 07:31:36,29-04-2026 03:31:36,268.36,4.5,Gold,,4.4,27
100189,350,Nabil Ülker,Erkek,44,İstanbul,Üsküdar,5041,Can Yayınları Roman Seti,Kitap & Hobi,Can Yayınları,234.64,3,0,39.99,Havale/EFT,Tamamlandı,09-03-2025 15:25:49,14-03-2025 02:25:49,743.91,0,Platinum,,3.6,23
100190,239,Yalgın Şafak,Erkek,40,Ankara,Etimesgut,5052,Pierre Cardin Cüzdan,Aksesuar,Pierre Cardin,637.08,2,0,0.0,Dijital Cüzdan,İade,19-06-2025 20:26:31,26-06-2025 15:26:31,1274.16,4.3,Gold,,5.0,-19
100191,351,Ruhsat Durmuş,Erkek,28,İstanbul,Beşiktaş,5021,L'Oréal Paris Revitalift Serum,Kozmetik,L'Oréal,547.67,2,20,0.0,Kredi Kartı,Tamamlandı,30-03-2026 10:52:43,01-04-2026 14:52:43,876.27,4.7,Silver,,0,177
100192,30,Bayzettin İhsanoğlu,Erkek,37,Mersin,Toroslar,5042,İş Bankası Kültür Yayınları Klasik Set,Kitap & Hobi,İş Bankası Kültür Yayınları,379.9,1,0,49.99,Dijital Cüzdan,Tamamlandı,03-08-2025 14:43:51,08-08-2025 13:43:51,429.89,0,Silver,SEPET50,4.1,7
100193,98,,Erkek,35,Ankara,Keçiören,5043,Faber-Castell Boya Kalemi Seti,Kitap & Hobi,Faber-Castell,219.5,3,20,39.99,Kredi Kartı,İptal,05-04-2026 20:19:30,08-04-2026 05:19:30,566.79,4.3,Silver,INDIRIM10,0,207
